id,general_team,general_city,general_team_name,general_team_abbv,full_name,is_active,draft_team,draft_city,draft_team_name,draft_team_abbrv,organization_type,birthdate,country,weight,seniority,position,from_year,to_year,g-league,nba,draft_year,draft_round,draft_number,greatest_75_flag,jersey_def,organization_def,height_definitivo
1629674,1610612758,Sacramento,Kings,SAC,Neemias Queta,1.0,1610612758.0,Sacramento,Kings,SAC,College/University,13/07/1999 00:00,Portugal,248.0,2.0,Center,2021.0,2023.0,Y,Y,2021,2,39,N,88.0,Utah State,213.36
203503,1610612757,Portland,Trail Blazers,POR,Tony Snell,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,10/11/1991 00:00,USA,213.0,10.0,Guard,2013.0,2021.0,Y,Y,2013,1,20,N,17.0,New Mexico,198.12
1630227,1610612745,Houston,Rockets,HOU,Daishen Nix,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/02/2002 00:00,USA,226.0,3.0,Guard,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,15.0,                                   ,193.04
1629726,1610612745,Houston,Rockets,HOU,Garrison Mathews,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,24/10/1996 00:00,USA,215.0,4.0,Guard,2019.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,25.0,Lipscomb,198.12
1630575,1610612766,Charlotte,Hornets,CHA,Scottie Lewis,0.0,1610612766.0,Charlotte,Hornets,CHA,College/University,12/03/2000 00:00,USA,185.0,2.0,Guard,2021.0,2021.0,Y,Y,2021,2,56,N,16.0,Florida,195.58
1629103,1610612754,Indiana,Pacers,IND,Kelan Martin,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,03/08/1995 00:00,USA,230.0,4.0,Forward,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,21.0,Butler,195.58
1630610,1610612754,Indiana,Pacers,IND,DeJon Jarreau,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,23/01/1998 00:00,USA,185.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,17.0,Houston,195.58
1630582,1610612763,Memphis,Grizzlies,MEM,Yves Pons,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,07/05/1999 00:00,France,206.0,2.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,5.0,Tennessee,195.58
200752,1610612762,Utah,Jazz,UTA,Rudy Gay,1.0,1610612745.0,Houston,Rockets,HOU,College/University,17/08/1986 00:00,USA,250.0,17.0,Forward-Guard,2006.0,2023.0,N,Y,2006,1,8,N,8.0,Connecticut,203.2
1628778,1610612760,Oklahoma City,Thunder,OKC,Paul Watson,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/12/1994 00:00,USA,210.0,3.0,Guard,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,1.0,Fresno State,198.12
1630598,1610612760,Oklahoma City,Thunder,OKC,Aaron Wiggins,1.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,02/01/1999 00:00,USA,190.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,2,55,N,21.0,Maryland,195.58
1630580,1610612759,San Antonio,Spurs,SAS,Joe Wieskamp,1.0,1610612759.0,San Antonio,Spurs,SAS,College/University,23/08/1999 00:00,USA,205.0,2.0,Guard-Forward,2021.0,2023.0,Y,Y,2021,2,41,N,15.0,Iowa,198.12
1628380,1610612759,San Antonio,Spurs,SAS,Zach Collins,1.0,1610612758.0,Sacramento,Kings,SAC,College/University,19/11/1997 00:00,USA,250.0,5.0,Forward-Center,2017.0,2023.0,Y,Y,2017,1,10,N,23.0,Gonzaga,210.82
1629719,1610612759,San Antonio,Spurs,SAS,Devontae Cacok,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/10/1996 00:00,USA,240.0,4.0,Forward,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,18.0,UNC-Wilmington,200.66
1626196,1610612738,Boston,Celtics,BOS,Josh Richardson,1.0,1610612748.0,Miami,Heat,MIA,College/University,15/09/1993 00:00,USA,200.0,8.0,Guard,2015.0,2023.0,Y,Y,2015,2,40,N,8.0,Tennessee,198.12
1629677,1610612752,New York,Knicks,NYK,Luka Samanic,0.0,1610612759.0,San Antonio,Spurs,SAS,Other Team/Club,09/01/2000 00:00,Croatia,227.0,3.0,Forward,2019.0,2023.0,Y,Y,2019,1,19,N,91.0,Union Olimpija,208.28
1630203,1610612755,Philadelphia,76ers,PHI,Grant Riller,0.0,1610612766.0,Charlotte,Hornets,CHA,College/University,08/02/1997 00:00,USA,190.0,2.0,Guard,2020.0,2020.0,Y,Y,2020,2,56,N,5.0,College of Charleston,187.96
1630587,1610612765,Detroit,Pistons,DET,Isaiah Livers,1.0,1610612765.0,Detroit,Pistons,DET,College/University,28/07/1998 00:00,USA,232.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,2,42,N,12.0,Michigan,198.12
1630595,1610612765,Detroit,Pistons,DET,Cade Cunningham,1.0,1610612765.0,Detroit,Pistons,DET,College/University,25/09/2001 00:00,USA,220.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,1,N,2.0,Oklahoma State,200.66
1630555,1610612764,Washington,Wizards,WAS,Joel Ayayi,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,05/03/2000 00:00,France,180.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,17.0,Gonzaga,193.04
1630647,1610612742,Dallas,Mavericks,DAL,Eugene Omoruyi,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,14/02/1997 00:00,Nigeria,235.0,3.0,Forward,2021.0,2022.0,Y,Y,Undrafted,Undrafted,Undrafted,N,2.0,Oregon,198.12
1630553,1610612746,LA,Clippers,LAC,Keon Johnson,1.0,1610612752.0,New York,Knicks,NYK,College/University,10/03/2002 00:00,USA,185.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,21,N,45.0,Tennessee,190.5
1630554,1610612746,LA,Clippers,LAC,Jason Preston,1.0,1610612753.0,Orlando,Magic,ORL,College/University,10/08/1999 00:00,USA,181.0,1.0,Guard,2021.0,2023.0,Y,Y,2021,2,33,N,17.0,Ohio,190.5
1630238,1610612762,Utah,Jazz,UTA,Malik Fitts,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,04/07/1997 00:00,USA,230.0,3.0,Forward,2020.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,24.0,Unknown,195.58
1630561,1610612751,Brooklyn,Nets,BKN,David Duke Jr.,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,13/10/1999 00:00,USA,204.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,30.0,Providence,193.04
1630573,1610612738,Boston,Celtics,BOS,Sam Hauser,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/12/1997 00:00,USA,217.0,2.0,Forward,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,30.0,Virginia,200.66
1629635,1610612747,Los Angeles,Lakers,LAL,Sekou Doumbouya,0.0,1610612765.0,Detroit,Pistons,DET,Other Team/Club,23/12/2000 00:00,France,230.0,4.0,Forward,2019.0,2021.0,Y,Y,2019,1,15,N,45.0,Limoges,205.74
1630688,1610612756,Phoenix,Suns,PHX,Ish Wainright,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,12/09/1994 00:00,USA,250.0,2.0,Forward,2021.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,12.0,Baylor,195.58
1629083,1610612766,Charlotte,Hornets,CHA,Arnoldas Kulboka,0.0,1610612766.0,Charlotte,Hornets,CHA,Other Team/Club,04/01/1998 00:00,Lithuania,209.0,2.0,Forward,2021.0,2021.0,Y,Y,2018,2,55,N,98.0,                                   ,208.28
1630593,1610612750,Minnesota,Timberwolves,MIN,McKinley Wright IV,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/10/1998 00:00,USA,192.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,25.0,Colorado,180.34
1630250,1610612741,Chicago,Bulls,CHI,Marko Simonovic,1.0,1610612741.0,Chicago,Bulls,CHI,Other Team/Club,15/10/1999 00:00,Montenegro,220.0,2.0,Center,2021.0,2023.0,Y,Y,2020,2,44,N,19.0,Mega Basket,213.36
1626181,1610612757,Portland,Trail Blazers,POR,Norman Powell,1.0,1610612749.0,Milwaukee,Bucks,MIL,College/University,25/05/1993 00:00,USA,215.0,8.0,Guard,2015.0,2023.0,Y,Y,2015,2,46,N,24.0,UCLA,193.04
1630612,1610612739,Cleveland,Cavaliers,CLE,RJ Nembhard Jr.,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,22/03/1999 00:00,USA,200.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,5.0,Texas Christian,193.04
1629605,1610612739,Cleveland,Cavaliers,CLE,Tacko Fall,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,10/12/1995 00:00,Senegal,311.0,3.0,Center,2019.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,99.0,UCF,228.6
1628997,1610612748,Miami,Heat,MIA,Caleb Martin,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,28/09/1995 00:00,USA,205.0,4.0,Forward,2019.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,16.0,Nevada,195.58
1630613,1610612754,Indiana,Pacers,IND,Duane Washington Jr.,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,24/03/2000 00:00,Germany,197.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,4.0,Ohio State,187.96
1630565,1610612755,Philadelphia,76ers,PHI,Aaron Henry,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,30/08/1999 00:00,USA,210.0,1.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,50.0,Michigan State,195.58
1630531,1610612755,Philadelphia,76ers,PHI,Jaden Springer,1.0,1610612755.0,Philadelphia,76ers,PHI,College/University,25/09/2002 00:00,USA,202.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,28,N,11.0,Tennessee,193.04
202324,1610612760,Oklahoma City,Thunder,OKC,Derrick Favors,1.0,1610612751.0,New Jersey,Nets,NJN,College/University,15/07/1991 00:00,USA,265.0,13.0,Forward,2010.0,2021.0,N,Y,2010,1,3,N,15.0,Georgia Tech,205.74
1630585,1610612748,Miami,Heat,MIA,Marcus Garrett,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,09/11/1998 00:00,USA,205.0,2.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,0.0,Kansas,195.58
1630550,1610612766,Charlotte,Hornets,CHA,JT Thor,1.0,1610612765.0,Detroit,Pistons,DET,College/University,26/08/2002 00:00,USA,203.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,2,37,N,21.0,Auburn,205.74
1628425,1610612742,Dallas,Mavericks,DAL,Sterling Brown,0.0,1610612755.0,Philadelphia,76ers,PHI,College/University,10/02/1995 00:00,USA,219.0,6.0,Guard-Forward,2017.0,2022.0,Y,Y,2017,2,46,N,0.0,Southern Methodist,195.58
1630563,1610612759,San Antonio,Spurs,SAS,Joshua Primo,1.0,1610612759.0,San Antonio,Spurs,SAS,College/University,24/12/2002 00:00,Canada,189.0,2.0,Guard,2021.0,2022.0,Y,Y,2021,1,12,N,11.0,Alabama,198.12
1630536,1610612737,Atlanta,Hawks,ATL,Sharife Cooper,1.0,1610612737.0,Atlanta,Hawks,ATL,College/University,11/06/2001 00:00,USA,176.0,2.0,Guard,2021.0,2021.0,Y,Y,2021,2,48,N,2.0,Auburn,185.42
1630527,1610612746,LA,Clippers,LAC,Brandon Boston,1.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,28/11/2001 00:00,USA,188.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,2,51,N,4.0,Kentucky,198.12
1630698,1610612739,Cleveland,Cavaliers,CLE,Kevin Pangos,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,26/01/1993 00:00,Canada,179.0,1.0,Guard,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0,Gonzaga,185.42
202066,1610612740,New Orleans,Pelicans,NOP,Garrett Temple,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,08/05/1986 00:00,USA,195.0,13.0,Guard-Forward,2009.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,41.0,Louisiana State,198.12
1630543,1610612754,Indiana,Pacers,IND,Isaiah Jackson,1.0,1610612747.0,Los Angeles,Lakers,LAL,College/University,10/01/2002 00:00,USA,205.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,1,22,N,23.0,Kentucky,205.74
1630551,1610612761,Toronto,Raptors,TOR,Justin Champagnie,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,29/06/2001 00:00,USA,206.0,2.0,Guard-Forward,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,11.0,Pittsburgh,198.12
1630544,1610612760,Oklahoma City,Thunder,OKC,Tre Mann,1.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,03/02/2001 00:00,USA,178.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,18,N,23.0,Florida,190.5
1630249,1610612760,Oklahoma City,Thunder,OKC,Vit Krejci,1.0,1610612764.0,Washington,Wizards,WAS,Other Team/Club,19/06/2000 00:00,Czech Republic,195.0,2.0,Guard,2021.0,2023.0,Y,Y,2020,2,37,N,27.0,Zaragoza,203.2
1628981,1610612738,Boston,Celtics,BOS,Bruno Fernando,1.0,1610612755.0,Philadelphia,76ers,PHI,College/University,15/08/1998 00:00,Angola,240.0,4.0,Forward-Center,2019.0,2023.0,Y,Y,2019,2,34,N,28.0,Maryland,208.28
200794,1610612751,Brooklyn,Nets,BKN,Paul Millsap,0.0,1610612762.0,Utah,Jazz,UTA,College/University,10/02/1985 00:00,USA,257.0,17.0,Forward,2006.0,2021.0,N,Y,2006,2,47,N,31.0,Louisiana Tech,200.66
1630567,1610612761,Toronto,Raptors,TOR,Scottie Barnes,1.0,1610612761.0,Toronto,Raptors,TOR,College/University,01/08/2001 00:00,USA,225.0,2.0,Forward,2021.0,2023.0,N,Y,2021,1,4,N,4.0,Florida State,203.2
1628464,1610612745,Houston,Rockets,HOU,Daniel Theis,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,04/04/1992 00:00,Germany,245.0,6.0,Forward-Center,2017.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,27.0,Brose Bamberg,203.2
1630691,1610612765,Detroit,Pistons,DET,Jamorko Pickett,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,24/12/1997 00:00,USA,206.0,2.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,24.0,Georgetown,205.74
1630529,1610612740,New Orleans,Pelicans,NOP,Herbert Jones,1.0,1610612740.0,New Orleans,Pelicans,NOP,College/University,06/10/1998 00:00,USA,206.0,2.0,Forward,2021.0,2023.0,N,Y,2021,2,35,N,5.0,Alabama,200.66
1628374,1610612739,Cleveland,Cavaliers,CLE,Lauri Markkanen,1.0,1610612750.0,Minnesota,Timberwolves,MIN,College/University,22/05/1997 00:00,Finland,240.0,6.0,Forward-Center,2017.0,2023.0,N,Y,2017,1,7,N,24.0,Arizona,213.36
1628990,1610612756,Phoenix,Suns,PHX,Chandler Hutchison,0.0,1610612741.0,Chicago,Bulls,CHI,College/University,26/04/1996 00:00,USA,210.0,4.0,Forward-Guard,2018.0,2021.0,Y,Y,2018,1,22,N,35.0,Boise State,198.12
1630225,1610612764,Washington,Wizards,WAS,Isaiah Todd,1.0,1610612749.0,Milwaukee,Bucks,MIL,Other Team/Club,17/10/2001 00:00,USA,219.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,2,31,N,14.0,NBA G League Ignite,205.74
1630572,1610612749,Milwaukee,Bucks,MIL,Sandro Mamukelashvili,1.0,1610612754.0,Indiana,Pacers,IND,College/University,23/05/1999 00:00,Georgia,240.0,2.0,Forward-Center,2021.0,2023.0,Y,Y,2021,2,54,N,54.0,Seton Hall,208.28
1630560,1610612751,Brooklyn,Nets,BKN,Cam Thomas,1.0,1610612751.0,Brooklyn,Nets,BKN,College/University,13/10/2001 00:00,Japan,210.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,27,N,24.0,Louisiana State,190.5
1630552,1610612737,Atlanta,Hawks,ATL,Jalen Johnson,1.0,1610612737.0,Atlanta,Hawks,ATL,College/University,18/12/2001 00:00,USA,219.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,1,20,N,1.0,Duke,203.2
203920,1610612761,Toronto,Raptors,TOR,Khem Birch,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,28/09/1992 00:00,Canada,233.0,6.0,Center,2017.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,24.0,UNLV,203.2
202689,1610612752,New York,Knicks,NYK,Kemba Walker,1.0,1610612766.0,Charlotte,Bobcats,CHA,College/University,08/05/1990 00:00,USA,184.0,12.0,Guard,2011.0,2022.0,N,Y,2011,1,9,N,8.0,Connecticut,182.88
203490,1610612744,Golden State,Warriors,GSW,Otto Porter Jr.,1.0,1610612764.0,Washington,Wizards,WAS,College/University,03/06/1993 00:00,USA,198.0,10.0,Forward,2013.0,2023.0,N,Y,2013,1,3,N,32.0,Georgetown,203.2
1629056,1610612758,Sacramento,Kings,SAC,Terence Davis,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,16/05/1997 00:00,USA,201.0,4.0,Guard,2019.0,2023.0,N,Y,Undrafted,Undrafted,Undrafted,N,3.0,Mississippi,193.04
1629111,1610612759,San Antonio,Spurs,SAS,Jock Landale,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,25/10/1995 00:00,Australia,255.0,2.0,Center,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,34.0,St. Mary's,210.82
1629067,1610612761,Toronto,Raptors,TOR,Isaac Bonga,0.0,1610612755.0,Philadelphia,76ers,PHI,Other Team/Club,08/11/1999 00:00,Germany,180.0,5.0,Guard,2018.0,2021.0,Y,Y,2018,2,39,N,17.0,Skyliners Frankfurt,203.2
202693,1610612748,Miami,Heat,MIA,Markieff Morris,1.0,1610612756.0,Phoenix,Suns,PHX,College/University,02/09/1989 00:00,USA,245.0,12.0,Forward,2011.0,2023.0,N,Y,2011,1,13,N,8.0,Kansas,205.74
1630631,1610612740,New Orleans,Pelicans,NOP,Jose Alvarado,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,12/04/1998 00:00,USA,179.0,2.0,Guard,2021.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,15.0,Georgia Tech,182.88
203482,1610612765,Detroit,Pistons,DET,Kelly Olynyk,1.0,1610612742.0,Dallas,Mavericks,DAL,College/University,19/04/1991 00:00,Canada,240.0,10.0,Forward-Center,2013.0,2023.0,N,Y,2013,1,13,N,13.0,Gonzaga,210.82
1630173,1610612761,Toronto,Raptors,TOR,Precious Achiuwa,1.0,1610612748.0,Miami,Heat,MIA,College/University,19/09/1999 00:00,Nigeria,225.0,3.0,Forward,2020.0,2023.0,N,Y,2020,1,20,N,5.0,Memphis,203.2
1630535,1610612757,Portland,Trail Blazers,POR,Greg Brown III,1.0,1610612740.0,New Orleans,Pelicans,NOP,College/University,01/09/2001 00:00,USA,206.0,2.0,Forward,2021.0,2022.0,Y,Y,2021,2,43,N,4.0,Texas,200.66
1630537,1610612754,Indiana,Pacers,IND,Chris Duarte,1.0,1610612754.0,Indiana,Pacers,IND,College/University,13/06/1997 00:00,Dominican Republic,190.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,13,N,3.0,Oregon,195.58
1630195,1610612750,Minnesota,Timberwolves,MIN,Leandro Bolmaro,1.0,1610612752.0,New York,Knicks,NYK,Other Team/Club,11/09/2000 00:00,Argentina,200.0,2.0,Forward,2021.0,2022.0,Y,Y,2020,1,23,N,9.0,FC Barcelona Basquet (Spain),198.12
1630591,1610612753,Orlando,Magic,ORL,Jalen Suggs,1.0,1610612753.0,Orlando,Magic,ORL,College/University,03/06/2001 00:00,USA,205.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,5,N,4.0,Gonzaga,195.58
1626159,1610612746,LA,Clippers,LAC,Justise Winslow,1.0,1610612748.0,Miami,Heat,MIA,College/University,26/03/1996 00:00,USA,222.0,8.0,Forward-Guard,2015.0,2023.0,N,Y,2015,1,10,N,20.0,Duke,198.12
1630602,1610612747,Los Angeles,Lakers,LAL,Chaundee Brown Jr.,0.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,04/12/1998 00:00,USA,215.0,2.0,Forward,2021.0,2021.0,Y,Y,Undrafted,Undrafted,Undrafted,N,38.0,Michigan State,195.58
1630540,1610612752,New York,Knicks,NYK,Miles McBride,1.0,1610612760.0,Oklahoma City,Thunder,OKC,College/University,08/09/2000 00:00,USA,195.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,2,36,N,2.0,West Virginia,187.96
1630596,1610612739,Cleveland,Cavaliers,CLE,Evan Mobley,1.0,1610612739.0,Cleveland,Cavaliers,CLE,College/University,18/06/2001 00:00,USA,215.0,2.0,Center,2021.0,2023.0,N,Y,2021,1,3,N,4.0,Southern California,210.82
1630586,1610612745,Houston,Rockets,HOU,Usman Garuba,1.0,1610612745.0,Houston,Rockets,HOU,College/University,09/03/2002 00:00,Spain,229.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,1,23,N,16.0,Real Madrid,203.2
200768,1610612748,Miami,Heat,MIA,Kyle Lowry,1.0,1610612763.0,Memphis,Grizzlies,MEM,College/University,25/03/1986 00:00,USA,196.0,17.0,Guard,2006.0,2023.0,N,Y,2006,1,24,N,7.0,Villanova,182.88
1629633,1610612763,Memphis,Grizzlies,MEM,Jarrett Culver,1.0,1610612756.0,Phoenix,Suns,PHX,College/University,20/02/1999 00:00,USA,195.0,4.0,Guard-Forward,2019.0,2022.0,Y,Y,2019,1,6,N,23.0,Texas Tech,198.12
1630539,1610612766,Charlotte,Hornets,CHA,Kai Jones,1.0,1610612752.0,New York,Knicks,NYK,College/University,19/01/2001 00:00,Bahamas,221.0,2.0,Center-Forward,2021.0,2023.0,Y,Y,2021,1,19,N,23.0,Texas,210.82
1628984,1610612740,New Orleans,Pelicans,NOP,Devonte' Graham,1.0,1610612737.0,Atlanta,Hawks,ATL,College/University,22/02/1995 00:00,USA,195.0,5.0,Guard,2018.0,2023.0,Y,Y,2018,2,34,N,4.0,Kansas,185.42
1630241,1610612763,Memphis,Grizzlies,MEM,Sam Merrill,1.0,1610612740.0,New Orleans,Pelicans,NOP,College/University,15/05/1996 00:00,USA,205.0,3.0,Guard,2020.0,2023.0,Y,Y,2020,2,60,N,25.0,Utah State,193.04
1630215,1610612762,Utah,Jazz,UTA,Jared Butler,1.0,1610612758.0,Sacramento,Kings,SAC,College/University,25/08/2000 00:00,USA,193.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,2,40,N,13.0,Baylor,190.5
1627780,1610612744,Golden State,Warriors,GSW,Gary Payton II,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,01/12/1992 00:00,USA,195.0,7.0,Guard,2016.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,0.0,Oregon State,187.96
1627936,1610612741,Chicago,Bulls,CHI,Alex Caruso,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,28/02/1994 00:00,USA,186.0,6.0,Guard,2017.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,6.0,Texas A&M,195.58
203493,1610612742,Dallas,Mavericks,DAL,Reggie Bullock,1.0,1610612746.0,Los Angeles,Clippers,LAC,College/University,16/03/1991 00:00,USA,205.0,10.0,Guard-Forward,2013.0,2023.0,Y,Y,2013,1,25,N,25.0,North Carolina,198.12
1628373,1610612742,Dallas,Mavericks,DAL,Frank Ntilikina,1.0,1610612752.0,New York,Knicks,NYK,Other Team/Club,28/07/1998 00:00,France,200.0,6.0,Guard,2017.0,2023.0,N,Y,2017,1,8,N,21.0,Strasbourg IG,193.04
1630538,1610612743,Denver,Nuggets,DEN,Bones Hyland,1.0,1610612743.0,Denver,Nuggets,DEN,College/University,14/09/2000 00:00,USA,169.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,26,N,3.0,Virginia Commonwealth,187.96
1630528,1610612745,Houston,Rockets,HOU,Josh Christopher,1.0,1610612745.0,Houston,Rockets,HOU,College/University,08/12/2001 00:00,USA,215.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,24,N,9.0,Arizona State,193.04
1630541,1610612744,Golden State,Warriors,GSW,Moses Moody,1.0,1610612744.0,Golden State,Warriors,GSW,College/University,31/05/2002 00:00,USA,211.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,14,N,4.0,Arkansas,195.58
203486,1610612766,Charlotte,Hornets,CHA,Mason Plumlee,1.0,1610612751.0,Brooklyn,Nets,BKN,College/University,05/03/1990 00:00,USA,254.0,10.0,Forward-Center,2013.0,2023.0,N,Y,2013,1,22,N,24.0,Duke,213.36
201976,1610612750,Minnesota,Timberwolves,MIN,Patrick Beverley,1.0,1610612747.0,Los Angeles,Lakers,LAL,Other Team/Club,12/07/1988 00:00,USA,180.0,11.0,Guard,2012.0,2023.0,Y,Y,2009,2,42,N,22.0,Arkansas,187.96
1630224,1610612745,Houston,Rockets,HOU,Jalen Green,1.0,1610612745.0,Houston,Rockets,HOU,Other Team/Club,09/02/2002 00:00,USA,186.0,2.0,Guard,2021.0,2023.0,Y,Y,2021,1,2,N,0.0,NBA G League Ignite,193.04
1630579,1610612752,New York,Knicks,NYK,Jericho Sims,1.0,1610612752.0,New York,Knicks,NYK,College/University,20/10/1998 00:00,USA,250.0,2.0,Center,2021.0,2023.0,Y,Y,2021,2,58,N,45.0,Texas,208.28
1630533,1610612763,Memphis,Grizzlies,MEM,Ziaire Williams,1.0,1610612740.0,New Orleans,Pelicans,NOP,College/University,12/09/2001 00:00,USA,185.0,2.0,Forward,2021.0,2023.0,Y,Y,2021,1,10,N,8.0,Stanford,205.74
201609,1610612761,Toronto,Raptors,TOR,Goran Dragic,1.0,1610612759.0,San Antonio,Spurs,SAS,Other Team/Club,06/05/1986 00:00,Slovenia,190.0,15.0,Guard,2008.0,2023.0,N,Y,2008,2,45,N,1.0,Union Olimpija,193.04
203200,1610612754,Indiana,Pacers,IND,Justin Holiday,1.0,0.0,Undrafted,Undrafted,Undrafted,Unknown,05/04/1989 00:00,USA,180.0,10.0,Forward-Guard,2012.0,2023.0,Y,Y,Undrafted,Undrafted,Undrafted,N,8.0,Washington,198.12
203085,1610612743,Denver,Nuggets,DEN,Austin Rivers,1.0,1610612740.0,New Orleans,Hornets,NOH,College/University,01/08/1992 00:00,USA,200.0,11.0,Guard,2012.0,2023.0,N,Y,2012,1,10,N,25.0,Duke,193.04
1630581,1610612760,Oklahoma City,Thunder,OKC,Josh Giddey,1.0,1610612760.0,Oklahoma City,Thunder,OKC,Other Team/Club,10/10/2002 00:00,Australia,216.0,2.0,Guard,2021.0,2023.0,N,Y,2021,1,6,N,3.0,NBA Global Academy,203.2
202326,1610612749,Milwaukee,Bucks,MIL,DeMarcus Cousins,0.0,1610612758.0,Sacramento,Kings,SAC,College/University,13/08/1990 00:00,USA,270.0,12.0,Center,2010.0,2021.0,N,Y,2010,1,5,N,15.0,Kentucky,208.28
